K,T,type,moneyness,market_price,market_iv,price1,error1,rel_error1,price2,error2,rel_error2
130000.0,0.30763,call,1.4054431732991743,1214.0165893605,,1228.778506515524,14.761917155024094,1.2159567904092758,1204.6989529679122,-9.317636392587701,-0.7675048656045051
130000.0,0.30763,put,1.4054431732991743,37371.87816451951,,38331.95972591554,960.0815613960294,2.5689946787515785,38307.880172367935,936.0020078484231,2.5045623977685287
135000.0,0.30763,call,1.459498679964527,933.497413761,,895.5144671433973,-37.98294661760269,-4.068886111271791,859.4328228460217,-74.06459091497823,-7.934097065847974
135000.0,0.30763,put,1.459498679964527,42091.233718017,,42983.33782135551,892.1041033385118,2.1194534456153273,42947.25617705814,856.0224590411381,2.0337309777515995
140000.0,0.30763,call,1.51355418662988,746.4186291225,,647.6702783017572,-98.74835082074276,-13.22962034546655,605.4414076361627,-140.97722148633727,-18.88715205997364
145000.0,0.30763,call,1.5676096932952328,583.3544772705,,465.065961182323,-118.28851608817695,-20.277296343322117,421.1924063269098,-162.16207094359015,-27.7982045672028
150000.0,0.30763,call,1.6216651999605858,480.7534108665,,331.69054680554973,-149.0628640609503,-31.006095992596798,289.3632039695485,-191.3902068969515,-39.81047301401227
155000.0,0.30763,call,1.6757207066259385,385.2541670145,,235.05597735653782,-150.1981896579622,-38.98677873413089,196.31411411643057,-188.94005289806944,-49.04296152388098
160000.0,0.30763,call,1.7297762132912915,317.1036964785,,165.56748924893714,-151.53620722956288,-47.78758775517371,131.51691184698166,-185.58678463151836,-58.52558222830473
170000.0,0.30763,call,1.8378872266219972,224.5416493215,,80.75901502413251,-143.78263429736748,-64.0338372555101,56.812248844160194,-167.7294004773398,-74.69856972377713
180000.0,0.30763,call,1.945998239952703,167.346744465,,38.572435678692955,-128.77430878630705,-76.95059094097869,23.30007120356504,-144.04667326143496,-86.07677055322807
190000.0,0.30763,call,2.0541092532834084,129.778418508,,18.069635842010598,-111.70878266598939,-86.07654797326974,9.058359440155186,-120.7200590678448,-93.02013420698543
200000.0,0.30763,call,2.1622202666141144,98.3454204,,8.313325504300636,-90.03209489569936,-91.54680973400909,3.3314946117267823,-95.01392578827321,-96.61245577254476
210000.0,0.30763,call,2.27033127994482,78.45768667349999,,3.7600725151196315,-74.69761415838036,-95.20751544617025,1.156244185488319,-77.30144248801167,-98.52628310301832
220000.0,0.30763,call,2.378442293275526,64.86231167999999,,1.67322428316157,-63.18908739683842,-97.42034435741903,0.3775805069566287,-64.48473117304336,-99.41787380502342
230000.0,0.30763,call,2.4865533066062313,49.9013765655,,0.732999812473011,-49.16837675302699,-98.53110302175556,0.115624784815894,-49.78575178068411,-99.76829339634725
300000.0,0.30763,put,3.2433303999211716,206173.935770991,,206581.01529693906,407.07952594806557,0.19744470823908206,206581.01380628333,407.07803529233206,0.19744398523026527
