instrument_name,type,expiry_date,strike,T_years,S0,market_price_btc,market_price_usd,mark_iv,bid_btc,ask_btc,open_interest
BTC-25SEP26-40000-C,call,25SEP26,40000.0,0.80626,96450.59,0.59614236,57498.2823459924,65.52,0.5945,0.5975,0.0
BTC-25SEP26-40000-P,put,25SEP26,40000.0,0.80626,96450.59,0.01086291,1047.7340786169,65.52,0.01,0.0115,483.1
BTC-25SEP26-50000-C,call,25SEP26,50000.0,0.80626,96450.59,0.50225784,48443.06500012559,60.22,0.5005,0.5035,0.1
BTC-25SEP26-50000-P,put,25SEP26,50000.0,0.80626,96450.59,0.02065852,1992.5264425267999,60.22,0.02,0.0215,704.8
BTC-25SEP26-60000-C,call,25SEP26,60000.0,0.80626,96450.59,0.41387552,39918.5380905568,55.97,0.412,0.4155,27.3
BTC-25SEP26-60000-P,put,25SEP26,60000.0,0.80626,96450.49,0.03595634,3468.0066116066005,55.97,0.035,0.0365,685.0
BTC-25SEP26-70000-C,call,25SEP26,70000.0,0.80626,96450.59,0.33333908,32150.7509360572,52.78,0.3315,0.3345,24.0
BTC-25SEP26-70000-P,put,25SEP26,70000.0,0.80626,96450.49,0.05910004,5700.2278170196005,52.78,0.058,0.06,142.4
BTC-25SEP26-75000-C,call,25SEP26,75000.0,0.80626,96450.59,0.29687523,28633.791089885697,51.6,0.295,0.298,1.6
BTC-25SEP26-75000-P,put,25SEP26,75000.0,0.80626,96450.9,0.074476,7183.277228399999,51.6,0.0735,0.0755,1791.3
BTC-25SEP26-80000-C,call,25SEP26,80000.0,0.80626,96450.59,0.26309261,25375.4374591399,50.59,0.2615,0.2645,596.2
BTC-25SEP26-80000-P,put,25SEP26,80000.0,0.80626,96450.59,0.09253371,8924.9309243889,50.59,0.0915,0.0935,1009.6
BTC-25SEP26-85000-C,call,25SEP26,85000.0,0.80626,96450.49,0.23214275,22390.281987447503,49.76,0.2305,0.2335,32.3
BTC-25SEP26-85000-P,put,25SEP26,85000.0,0.80626,96450.59,0.11342392,10939.804004112799,49.76,0.1125,0.1145,213.3
BTC-25SEP26-90000-C,call,25SEP26,90000.0,0.80626,96450.59,0.20406068,19681.772981801198,49.08,0.2025,0.2055,53.0
BTC-25SEP26-90000-P,put,25SEP26,90000.0,0.80626,96450.59,0.13718191,13231.276156826898,49.08,0.136,0.1385,292.9
BTC-25SEP26-95000-C,call,25SEP26,95000.0,0.80626,96450.59,0.17851527,17217.9031155093,48.45,0.177,0.18,71.1
BTC-25SEP26-95000-P,put,25SEP26,95000.0,0.80626,96450.59,0.16347657,15767.411627676298,48.45,0.162,0.1655,76.5
BTC-25SEP26-100000-C,call,25SEP26,100000.0,0.80626,96450.59,0.15612682,15058.5239038238,48.05,0.1545,0.1575,1072.9
BTC-25SEP26-100000-P,put,25SEP26,100000.0,0.80626,96450.49,0.19292819,18608.018460313102,48.05,0.1915,0.195,633.5
BTC-25SEP26-105000-C,call,25SEP26,105000.0,0.80626,96450.59,0.13644686,13160.3801506474,47.77,0.1355,0.138,76.8
BTC-25SEP26-105000-P,put,25SEP26,105000.0,0.80626,96450.49,0.2250883,21709.876828267,47.77,0.2225,0.2305,96.3
BTC-25SEP26-110000-C,call,25SEP26,110000.0,0.80626,96450.59,0.11913694,11490.828153794599,47.58,0.118,0.1205,114.6
BTC-25SEP26-110000-P,put,25SEP26,110000.0,0.80626,96450.59,0.25961845,25040.352677385497,47.58,0.2525,0.265,88.0
BTC-25SEP26-115000-C,call,25SEP26,115000.0,0.80626,96450.49,0.10398771,10029.6655834779,47.44,0.103,0.105,1013.6
BTC-25SEP26-115000-P,put,25SEP26,115000.0,0.80626,96450.59,0.29630929,28579.2058429811,47.44,0.289,0.3025,90.7
BTC-25SEP26-120000-C,call,25SEP26,120000.0,0.80626,96450.59,0.09106085,8782.872708401499,47.44,0.09,0.092,236.4
BTC-25SEP26-120000-P,put,25SEP26,120000.0,0.80626,96450.59,0.33522249,32332.4069417691,47.44,0.325,0.343,82.4
BTC-25SEP26-125000-C,call,25SEP26,125000.0,0.80626,96450.49,0.07967997,7685.172149685301,47.44,0.0785,0.0805,1228.6
BTC-25SEP26-125000-P,put,25SEP26,125000.0,0.80626,96450.59,0.37568168,36234.7196881912,47.44,0.3655,0.3835,15.5
BTC-25SEP26-130000-C,call,25SEP26,130000.0,0.80626,96450.59,0.06969059,6721.6985229481,47.45,0.0685,0.0705,998.9
BTC-25SEP26-130000-P,put,25SEP26,130000.0,0.80626,96450.59,0.41753236,40271.2424660924,47.45,0.4075,0.4255,21.7
BTC-25SEP26-135000-C,call,25SEP26,135000.0,0.80626,96450.59,0.06107006,5890.2433183354,47.49,0.06,0.062,169.7
BTC-25SEP26-135000-P,put,25SEP26,135000.0,0.80626,96450.49,0.46075191,44439.7474879359,47.49,,,16.6
BTC-25SEP26-140000-C,call,25SEP26,140000.0,0.80626,96450.59,0.05381755,5190.7344498545,47.64,0.053,0.0545,1202.4
BTC-25SEP26-140000-P,put,25SEP26,140000.0,0.80626,96450.59,0.50533946,48740.289067281396,47.64,,,1.0
BTC-25SEP26-145000-C,call,25SEP26,145000.0,0.80626,96450.49,0.04741133,4572.8460100517,47.77,0.0465,0.0485,213.5
BTC-25SEP26-145000-P,put,25SEP26,145000.0,0.80626,96450.49,0.55077331,53122.3556284219,47.77,,,0.0
BTC-25SEP26-150000-C,call,25SEP26,150000.0,0.80626,96450.49,0.04196288,4047.3403378112002,47.95,0.041,0.043,251.1
BTC-25SEP26-150000-P,put,25SEP26,150000.0,0.80626,96450.59,0.59716493,57596.9098258087,47.95,,,0.7
BTC-25SEP26-155000-C,call,25SEP26,155000.0,0.80626,96450.49,0.03719786,3587.7518239514,48.13,0.0365,0.038,169.4
BTC-25SEP26-155000-P,put,25SEP26,155000.0,0.80626,96450.59,0.64423998,62137.326172588204,48.13,,,0.0
BTC-25SEP26-160000-C,call,25SEP26,160000.0,0.80626,96450.59,0.03309062,3191.6098224658,48.34,0.0325,0.034,57.2
BTC-25SEP26-160000-P,put,25SEP26,160000.0,0.80626,96450.59,0.69197281,66741.1857884579,48.34,,,0.1
BTC-25SEP26-165000-C,call,25SEP26,165000.0,0.80626,96450.59,0.02956264,2851.3340699576,48.58,0.0285,0.0305,30.5
BTC-25SEP26-165000-P,put,25SEP26,165000.0,0.80626,96450.59,0.7402849,71400.915373091,48.58,,,0.0
BTC-25SEP26-170000-C,call,25SEP26,170000.0,0.80626,96450.49,0.02653836,2559.6378257964,48.86,0.0255,0.0275,139.8
BTC-25SEP26-170000-P,put,25SEP26,170000.0,0.80626,96450.59,0.78910069,76109.2271199071,48.86,,,0.0
BTC-25SEP26-175000-C,call,25SEP26,175000.0,0.80626,96450.59,0.02386161,2301.4663628498997,49.13,0.023,0.0245,31.9
BTC-25SEP26-175000-P,put,25SEP26,175000.0,0.80626,96450.59,0.83826401,80851.0583402659,49.13,,,0.0
BTC-25SEP26-180000-C,call,25SEP26,180000.0,0.80626,96450.59,0.02148961,2072.6855633698997,49.38,0.0205,0.022,547.3
BTC-25SEP26-180000-P,put,25SEP26,180000.0,0.80626,96450.59,0.88773207,85622.28191342129,49.38,,,0.0
BTC-25SEP26-190000-C,call,25SEP26,190000.0,0.80626,96450.49,0.01763594,1700.9950546106,49.95,0.017,0.0185,648.7
BTC-25SEP26-190000-P,put,25SEP26,190000.0,0.80626,96450.49,0.98755854,95250.5050866846,49.95,,,0.0
BTC-25SEP26-200000-C,call,25SEP26,200000.0,0.80626,96450.59,0.01475807,1423.4245587613,50.61,0.014,0.0155,871.6
BTC-25SEP26-200000-P,put,25SEP26,200000.0,0.80626,96450.59,1.08836081,104973.04225737789,50.61,,,0.2
BTC-25SEP26-220000-C,call,25SEP26,220000.0,0.80626,96450.49,0.01028348,991.8466849051999,51.59,0.0095,0.011,179.0
BTC-25SEP26-220000-P,put,25SEP26,220000.0,0.80626,96450.49,1.29124649,124541.35667128011,51.59,,,0.0
BTC-25SEP26-240000-C,call,25SEP26,240000.0,0.80626,96450.59,0.00773419,745.9671886721,52.93,0.007,0.0085,142.4
BTC-25SEP26-240000-P,put,25SEP26,240000.0,0.80626,96450.59,1.49605747,144295.6256554073,52.93,,,0.0
BTC-25SEP26-260000-C,call,25SEP26,260000.0,0.80626,96450.59,0.00574714,554.3150438126,53.86,0.005,0.0065,115.6
BTC-25SEP26-260000-P,put,25SEP26,260000.0,0.80626,96450.59,1.7014307,164103.99485911298,53.86,,,0.0
BTC-25SEP26-280000-C,call,25SEP26,280000.0,0.80626,96450.49,0.00467874,451.2667655826,55.27,0.0039,0.0055,123.8
BTC-25SEP26-280000-P,put,25SEP26,280000.0,0.80626,96450.59,1.90772258,184000.9683973222,55.27,,,0.0
BTC-25SEP26-300000-C,call,25SEP26,300000.0,0.80626,96450.49,0.00364526,351.5871131774,56.11,0.0031,0.0042,114.9
BTC-25SEP26-300000-P,put,25SEP26,300000.0,0.80626,96450.59,2.11404936,203901.3080611224,56.11,,,0.0
BTC-25SEP26-320000-C,call,25SEP26,320000.0,0.80626,96450.59,0.00288529,278.2879228211,56.9,0.0023,0.0035,185.6
BTC-25SEP26-320000-P,put,25SEP26,320000.0,0.80626,96450.59,2.32064967,223828.02985480527,56.9,,,0.0
